ANSWER_ID,偏移量,学生音频,标准音频,标准数据,GROUPID,音准,原节奏评分,新节奏评分1,新节奏评分2,新节奏评分3,新节奏评分4,新节奏评分5,新节奏评分6,节奏,咬字
AE3244b5c0fcd848898db4c2008482a8,24,audio/548.mp3,stand_audio/留给我.mp3,stand_data/留给我.txt,f6ed2845749a408b8afd118481300352,79.08221168,61.73913043,56.60377358,64.1509434,62.89308176,57.69230769,1.795394821,2.022568951,81.07049821,77.83
AE32527f2c26f84debbf82b25f44d830,28,audio/549.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,64.38159509,59.2920354,22.22222222,22.22222222,66.66666667,70.90909091,1.866381438,1.383332381,83.00044531,76.79
AE3254dd9ab68d4a58aefe1410079b57,75,audio/550.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,66.32484697,73.91304348,51.26582278,55.69620253,80.37974684,82.23684211,1.092981434,1.599998745,78.78713687,46.05
AE3257ba081fce4903ac44910d5c1136,72,audio/551.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,67.21013753,34.7826087,15.82278481,15.82278481,35.44303797,72.05882353,1.482219013,1.42878202,57.15674245,66.63
AE326a853631764cd48e35c77fa714d6,183,audio/552.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,63.33946044,73.91304348,22.78481013,22.15189873,31.64556962,47.2972973,1.140738213,1.492551854,83.89932737,63.65
AE326caf31e03f4d379819f3cabb538f,76,audio/553.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,59.65836687,53.09734513,26.98412698,26.98412698,71.42857143,63.33333333,1.780184979,0.82676416,77.1769309,68.03
AE32842d517f8f4190aa5dab2b5e1e8f,253,audio/554.mp3,stand_audio/蜗牛与黄鹂鸟.mp3,stand_data/蜗牛与黄鹂鸟.txt,ec290adc837d4c55ba8611c1d23a2c90,70.98654133,86.51685393,63.75,50,75,67.34693878,0.812266609,1.51364575,82.65097655,76.05
AE329b24bb58144fe395e2e313bf05ef,40,audio/555.mp3,stand_audio/蜗牛与黄鹂鸟.mp3,stand_data/蜗牛与黄鹂鸟.txt,ec290adc837d4c55ba8611c1d23a2c90,66.15232504,79.7752809,25,25,13.75,3.703703704,1.774225456,1.281156909,72.20819831,56
AE32b254b32fb540a794bf23c06518a0,264,audio/556.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,63.45588841,60.17699115,65.07936508,49.20634921,77.77777778,70.49180328,1.75032965,1.028805773,74.409621,73.3
AE32c4ed760e57407a87e52968f90d5a,183,audio/557.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,57.29878603,84.05797101,30.37974684,30.37974684,79.11392405,81.42857143,1.38305533,1.454110563,79.77851256,57.49
AE32d14403707745bc9bd7980308b602,155,audio/558.mp3,stand_audio/依马呀吉松.mp3,stand_data/依马呀吉松.txt,b7470b58a76340dfa43aaa469dd60f7b,71.15102308,70.51282051,87.5,84.375,84.375,0,1.858913759,1.752719533,112.1672458,50.51
AE32ec9691528e4532a285497d1c491d,200,audio/559.mp3,stand_audio/蜗牛与黄鹂鸟.mp3,stand_data/蜗牛与黄鹂鸟.txt,ec290adc837d4c55ba8611c1d23a2c90,66.77781783,87.64044944,23.75,18.75,11.25,10,1.910353381,1.103791746,62.92299964,70.63
AE32f6990d7fcd4b519d4f9b1c17b51a,27,audio/560.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,59.47489256,71.68141593,80.95238095,80.95238095,73.01587302,71.64179104,1.735629999,1.567713253,69.60799841,79.39
AE3302a7d5dad24c5fb668d1b79f0f60,90,audio/561.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,62.51427562,52.21238938,57.14285714,57.14285714,63.49206349,62.29508197,1.462167151,0.265000468,75.10999332,64.24
AE333134d6456b4b26a30d1b3113fce7,48,audio/562.mp3,stand_audio/依马呀吉松.mp3,stand_data/依马呀吉松.txt,b7470b58a76340dfa43aaa469dd60f7b,60.86794313,74.35897436,40.625,42.1875,56.25,48.57142857,2.211592745,1.935697667,89.16670503,50.37
AE33871648147e4ad58286bb6531945d,242,audio/563.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,62.61877571,55.75221239,20.63492063,20.63492063,60.31746032,42.59259259,1.493788647,0.94816373,78.41192482,79.99
AE33934a254979471dbb4b9a36601b91,37,audio/564.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,62.99184469,62.83185841,19.04761905,19.04761905,85.71428571,80.32786885,1.854153029,1.056401976,74.14532505,79.76
AE33b15b88c7b94aa385beb633af5384,71,audio/565.mp3,stand_audio/清晨.mp3,stand_data/清晨.txt,7af2b30a8bda4965a793d6cdf5cc9b7c,71.33626033,69.04761905,67.67676768,67.67676768,83.83838384,93.47826087,2.050900803,1.772305351,79.24740387,73.3
AE33b71a18b0e14ecda6da1419c7d14b,37,audio/566.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,66.46833869,64.60176991,33.33333333,33.33333333,76.19047619,75.40983607,2.037783296,1.267876683,81.12358541,77.91
AE33c750675b314263a98852ee8e9a6c,34,audio/567.mp3,stand_audio/大海啊，故乡（苏少版）.mp3,stand_data/大海啊，故乡（苏少版）.txt,4c6796e35fd043f5a22eaea79d8d51a5,70.04718905,47.86324786,34.39153439,33.86243386,47.61904762,46.98795181,1.925363844,1.736629807,67.89561015,66.4
AE343b362c9a4649c9bd2d46e9e73a3d,32,audio/568.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,63.08677266,65.48672566,17.46031746,17.46031746,85.71428571,79.03225806,2.00126878,1.609656315,73.601692,81.17
AE34758ddd50b143078a82c9f9ea0d58,35,audio/569.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,63.48780288,56.63716814,58.73015873,58.73015873,80.95238095,75.38461538,2.134224979,1.896262615,72.53997955,82.14
AE348a512d36e045a7bfbf27b403c9c2,53,audio/570.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,80.56082246,66.37168142,53.96825397,53.96825397,79.36507937,82.8125,1.465131371,0.67024056,80.89292933,71.52
AE348ac01ab5c740778faa2c3a5696e9,93,audio/571.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,70.7445518,89.23076923,6.666666667,6.666666667,91.11111111,70.21276596,1.171548081,1.331454365,79.99790993,78.35
AE348b0fee529e4c7cacb9b4aeee81ec,47,audio/572.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,65.1539224,59.2920354,26.98412698,26.98412698,73.01587302,76.5625,1.686093314,1.038477866,79.74322289,79.61
AE34a204779771424b9aa8e2bff83491,81,audio/573.mp3,stand_audio/清晨.mp3,stand_data/清晨.txt,7af2b30a8bda4965a793d6cdf5cc9b7c,87.83439284,69.84126984,9.090909091,9.090909091,84.84848485,76.08695652,0.743222421,1.259721337,91.7110573,76.2
AE34c0ecd18ae24ed58dc7943907b92c,65,audio/574.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,58.96832872,61.0619469,50.79365079,50.79365079,69.84126984,84.21052632,1.767058826,1.254690705,75.64550162,66.62
AE34cc232ff66640868f691ccadfe583,50,audio/575.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,84.4092065,87.69230769,37.77777778,37.77777778,64.44444444,54.90196078,0.593537222,1.494193372,76.31450531,78.28
AE34d7e5b618d14ad280e8fe3cfd7f04,61,audio/576.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,75.92541751,50.44247788,47.61904762,55.55555556,65.07936508,73.01587302,2.132030639,0.893032902,78.95426623,76.2
AE34dd545dfb9d42c196324ada615232,51,audio/577.mp3,stand_audio/真善美的小世界.mp3,stand_data/真善美的小世界.txt,7b4457eb35354bdcac2caf8bedddaee0,76.85598139,44.31818182,95.16129032,98.38709677,98.38709677,90.47619048,1.877249716,1.609902822,80.42062402,66.99
AE34dda62fd8bf4d479c507b1a8f9037,56,audio/578.mp3,stand_audio/友谊地久天长.mp3,stand_data/友谊地久天长.txt,6eb0e18069614e68add8475c601aeeca,65.66521212,54.46428571,50.3875969,54.26356589,42.63565891,39.04109589,1.52792134,1.951676762,68.0317108,59.8
AE34e145e53f2b40179297d03d7170b9,100,audio/579.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,60.79537359,56.63716814,15.87301587,15.87301587,85.71428571,81.66666667,1.927052418,1.832589129,79.77702056,77.76
AE34ec2be860fb4e008bcd2789954018,69,audio/580.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,66.85472791,59.2920354,25.3968254,25.3968254,77.77777778,80.95238095,2.171987238,1.431619477,89.26349861,79.76
AE34f478dcb44d44e8b4d58a513674b5,76,audio/581.mp3,stand_audio/依马呀吉松.mp3,stand_data/依马呀吉松.txt,b7470b58a76340dfa43aaa469dd60f7b,69.20765208,66.66666667,57.8125,57.8125,68.75,56,1.762342003,1.454671489,74.78525264,43.53
AE350310d53330499aab1c3ab608189e,38,audio/582.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,62.751406,53.98230088,30.15873016,30.15873016,85.71428571,70.96774194,1.555955503,0.845527598,76.80511106,71.82
AE35e0482937034cbca3557e563acf08,44,audio/583.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,69.11267383,86.15384615,82.22222222,82.22222222,77.77777778,78.26086957,0.534164088,1.905120652,86.06980083,66.55
AE35e592a39f914b8b9830ecd924f019,36,audio/584.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,58.09034274,65.48672566,53.96825397,53.96825397,74.6031746,85.48387097,1.550064951,1.286577973,69.73675087,54.81
AE35fbb951c3f2432f8d2432762a8de0,53,audio/585.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,67.82626679,53.98230088,25.3968254,25.3968254,85.71428571,80.64516129,1.50539542,0.994303139,80.7245425,75.23
AE36061977028d475485ceb994ddbe3a,226,audio/586.mp3,stand_audio/红河谷.mp3,stand_data/红河谷.txt,d3baa8b409254da79461b1280c266078,60.24806895,66.25,12.90322581,9.032258065,17.41935484,47.36842105,2.000198612,2.001551636,45.08943001,39.96
AE367f78d4d1614e43b49618a12ac064,65,audio/587.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,64.36511302,66.37168142,88.88888889,88.88888889,88.88888889,91.66666667,2.271713581,1.398074087,100.1688994,76.42
AE36870143a7a546b3ad61ffa4e7e724,70,audio/588.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,74.25479644,76.08695652,31.01265823,24.05063291,32.27848101,58.75,0.416415085,1.478748593,81.20037188,52.58
AE368edfb8438645f9a8c2ec0393c165,37,audio/589.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,50.87555417,32.60869565,20.25316456,18.98734177,19.62025316,36.50793651,0.670392805,1.494122137,65.22162397,53.63
AE36bbf861b0cb4ba2a5750e1f7cd749,59,audio/590.mp3,stand_audio/嗯嘿呀.mp3,stand_data/嗯嘿呀.txt,f8e9ad7463214d28aeeed68dfffc9e3c,83.90210969,51.38888889,37.37373737,19.19191919,31.31313131,58,0.930221665,1.477770792,76.64643594,48.2
AE36e5f329ba5c4f478af7806d03db3f,37,audio/591.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,64.17784103,62.83185841,61.9047619,61.9047619,63.49206349,65.625,1.979027451,1.058491116,68.03806059,72.57
AE36f423f44bc8421a8a19600f83523c,59,audio/592.mp3,stand_audio/嗯嘿呀.mp3,stand_data/嗯嘿呀.txt,f8e9ad7463214d28aeeed68dfffc9e3c,65.56596721,69.44444444,48.48484848,71.71717172,72.72727273,76.23762376,1.585993223,1.839279446,79.21353277,56.15
AE36ff4aaaef5040a8ada26345d8e3b2,51,audio/593.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,59.89411781,70.79646018,41.26984127,41.26984127,68.25396825,70.76923077,1.948186463,1.946332024,72.58416868,80.36
AE3702b1536e324c65bb9fce53ebe663,32,audio/594.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,67.63866874,64.60176991,34.92063492,34.92063492,82.53968254,85.24590164,1.808785727,1.485957767,69.89713249,75.53
AE371201fee1ff414cb72acb3dc985bb,41,audio/595.mp3,stand_audio/嗯嘿呀.mp3,stand_data/嗯嘿呀.txt,f8e9ad7463214d28aeeed68dfffc9e3c,84.23435709,61.11111111,33.33333333,20.2020202,34.34343434,50.94339623,0.839872475,1.346839247,68.63219543,39.29
AE3723bd39422841e8b1ee6ce51a55d3,63,audio/596.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,67.0129472,66.37168142,46.03174603,46.03174603,80.95238095,70.49180328,1.797730193,0.815303505,71.81377336,79.69
AE37254fea413744c29d69d12f0b625b,43,audio/597.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,71.37390547,56.63716814,11.11111111,88.88888889,77.77777778,72.58064516,1.945592611,1.800654183,75.93750954,75.08
AE374242444f294c6c8b1d1dfd79d502,39,audio/598.mp3,stand_audio/留给我.mp3,stand_data/留给我.txt,f6ed2845749a408b8afd118481300352,64.59148657,69.56521739,55.97484277,60.37735849,57.2327044,52,1.768359951,1.919858398,82.06902105,67.15
AE377c78f0814d4e499c156c7f6e5a33,45,audio/599.mp3,stand_audio/摇篮曲.mp3,stand_data/摇篮曲.txt,1bcacf86770a4bcaaf259677fbb3ea8b,79.40134578,67.32026144,40.64171123,37.96791444,58.82352941,62.57309942,1.438185687,2.000698205,82.26890395,59.87
AE37825ff9d1d049cabc155bd4204289,27,audio/600.mp3,stand_audio/牧歌.mp3,stand_data/牧歌.txt,aaf2a81b47f846b88adb6f5bff99dfff,59.9035235,44.59459459,40.78947368,40.78947368,56.57894737,58.20895522,1.721575916,1.538798677,62.55030889,59.56
AE3782d18013c541d1be03fe8d5cde41,63,audio/601.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,62.82869455,54.86725664,74.6031746,74.6031746,74.6031746,81.66666667,2.098636572,0.390549694,81.69978454,77.01
AE37887adfd77f4f7eaf8de51122f4d1,22,audio/602.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,68.56921338,76.92307692,31.11111111,24.44444444,13.33333333,8.333333333,1.558948133,1.379066789,82.58060655,81.03
AE379e3f55c933492f97d6ada8d101cd,32,audio/603.mp3,stand_audio/依马呀吉松.mp3,stand_data/依马呀吉松.txt,b7470b58a76340dfa43aaa469dd60f7b,68.09855987,87.17948718,76.5625,76.5625,67.1875,2.564102564,1.509880753,1.875465584,55.25376796,51.47
AE37b4ec3674ba4616a0074c4247a0f9,61,audio/604.mp3,stand_audio/真善美的小世界.mp3,stand_data/真善美的小世界.txt,7b4457eb35354bdcac2caf8bedddaee0,65.0645563,37.5,11.29032258,74.19354839,74.19354839,97.95918367,1.725376476,1.740960654,75.15036013,72.19
AE38189cab41b84e5aa929aa8ec2f69a,78,audio/605.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,73.85189205,68.14159292,58.73015873,58.73015873,82.53968254,90,1.755871051,0.238975208,87.00671395,64.32
AE381a794bec524f178b3584d0552edf,26,audio/606.mp3,stand_audio/牧歌.mp3,stand_data/牧歌.txt,aaf2a81b47f846b88adb6f5bff99dfff,67.62396308,28.37837838,27.63157895,28.94736842,36.84210526,54.54545455,1.726769215,1.673143767,66.60513944,57.63
AE386b4114e2834336816f042afccc17,61,audio/607.mp3,stand_audio/摇篮曲.mp3,stand_data/摇篮曲.txt,1bcacf86770a4bcaaf259677fbb3ea8b,86.36301516,59.47712418,27.80748663,64.17112299,73.26203209,70,1.558686287,1.657214793,85.52497558,61.5
AE387a2c89097c4de79502041854b967,75,audio/608.mp3,stand_audio/友谊地久天长.mp3,stand_data/友谊地久天长.txt,6eb0e18069614e68add8475c601aeeca,61.74281142,29.46428571,21.70542636,16.27906977,32.55813953,51.28205128,1.631846325,1.575460479,77.3635369,69.67
AE388a259bddd94a6988fd11f4319b7a,84,audio/609.mp3,stand_audio/嗯嘿呀.mp3,stand_data/嗯嘿呀.txt,f8e9ad7463214d28aeeed68dfffc9e3c,65.45350931,66.66666667,31.31313131,48.48484848,64.64646465,65,1.57694218,1.722311591,71.29310702,52.07
AE38901db64950462784ee38fdd780dd,35,audio/610.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,61.53356802,63.76811594,28.48101266,24.05063291,31.01265823,65.27777778,1.22722413,1.566990773,79.06389747,53.1
AE38a3441908c347fabda31c65a66369,46,audio/611.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,65.87852048,62.83185841,38.0952381,69.84126984,77.77777778,74.6031746,1.861721041,1.222462573,71.34634196,63.2
AE38a81b4e416e4f418aab72fcdffb4a,90,audio/612.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,61.80048111,64.60176991,85.71428571,85.71428571,84.12698413,88.52459016,1.810545035,1.679786178,82.62661605,75.08
AE38cd848336a9467f82ddeee800e696,61,audio/613.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,60.48802024,65.48672566,25.3968254,28.57142857,76.19047619,65.57377049,1.735258629,1.741321408,66.75763635,74.42
AE38d783e73131456199bf41c73254a2,25,audio/614.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,60.93391184,66.37168142,49.20634921,25.3968254,79.36507937,77.96610169,1.831864313,1.874156241,67.83569751,76.27
AE38db552f2f2344238f107fc6c1b438,82,audio/615.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,62.17656639,63.04347826,59.49367089,48.73417722,71.51898734,90.22556391,0.633687612,1.012615826,82.05609238,48.06
AE38f3f1e0bc324451b2a780a3484def,47,audio/616.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,0,0,0,0,0,0,0,0,14.21933493,0
AE3920f1f48e2845558d58451511f81f,74,audio/617.mp3,stand_audio/大海啊，故乡（人音版）.mp3,stand_data/大海啊，故乡（人音版）.txt,74a1f0ed0e064cf1a9dcec2a84433975,62.91952669,58.11965812,87.32394366,88.73239437,85.91549296,1.408450704,1.451083571,1.653776502,68.96436108,71.67
AE394ff4673cfa44349170e0bc8c1d7a,52,audio/618.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,65.87841975,61.94690265,68.25396825,50.79365079,60.31746032,71.42857143,2.30786965,1.831674922,82.65400633,73.53
AE3959a8581b6c48cc9f1694835ea7a5,45,audio/619.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,0,0,0,0,0,0,0,0,14.21933493,0
AE395a456f0ded459f9913f4effb9fd8,34,audio/620.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,69.74300556,90.76923077,35.55555556,37.77777778,51.11111111,60,1.068246696,1.335509624,80.16920562,79.24
AE396a6b8a814b4ad7adae83ed0da19e,47,audio/621.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,79.00991759,72.30769231,6.666666667,6.666666667,84.44444444,60.86956522,1.743959172,1.611679809,75.84294779,79.39
AE396d0ff9ccca4f009a9e00408245ca,65,audio/622.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,59.36105799,70.79646018,28.57142857,28.57142857,88.88888889,83.87096774,1.637730016,1.309382817,70.07981002,82.07
AE39775d19073e4de6b7d440afc0c31d,44,audio/623.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,77.88753302,33.84615385,8.888888889,11.11111111,86.66666667,68.88888889,0.944747651,1.651387112,77.8393583,58.3
AE399c78b48fcd4ee88ff9424f2d8bfd,102,audio/624.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,57.95520103,54.86725664,74.6031746,74.6031746,84.12698413,83.60655738,2.171848714,1.154512262,74.20713012,67.21
AE39b526c7e6464d79a84c645958ff93,56,audio/625.mp3,stand_audio/小步舞曲.mp3,stand_data/小步舞曲.txt,b1079547e6b54fdbad2a4fc975551e36,80.17667437,56.92307692,13.33333333,13.33333333,88.88888889,76.08695652,1.38268177,1.505511454,78.18224218,77.61
AE39b91d74937d4463ab2771c2236d6e,264,audio/626.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,83.71147179,71.68141593,68.25396825,68.25396825,84.12698413,80.95238095,1.830355682,1.164370109,77.45804785,77.61
AE39c46595455341a88fe58801d02938,61,audio/627.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,61.63478712,68.14159292,15.87301587,15.87301587,79.36507937,66.66666667,2.467505089,0.840057933,93.41346303,72.56
AE39d7a1588aca48c9a7d7d541f89bf2,40,audio/628.mp3,stand_audio/大海啊，故乡（人音版）.mp3,stand_data/大海啊，故乡（人音版）.txt,74a1f0ed0e064cf1a9dcec2a84433975,67.63300559,33.33333333,35.21126761,49.29577465,28.16901408,47.45762712,1.812035509,2.039918104,72.51033756,81.62
AE39d93239a0084378beb324f93eaf8b,272,audio/629.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,76.43073581,73.45132743,66.66666667,66.66666667,60.31746032,12.08791209,1.528882567,1.162807539,77.76619435,81.77
AE39ee0687e11542d3903c0ad9f6390c,35,audio/630.mp3,stand_audio/蜗牛与黄鹂鸟.mp3,stand_data/蜗牛与黄鹂鸟.txt,ec290adc837d4c55ba8611c1d23a2c90,68.18297921,93.25842697,27.5,23.75,11.25,12.72727273,1.914552083,1.738199445,62.13340016,45.82
AE3a08fed3fbe141b7a312b463926def,60,audio/631.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,73.16623813,73.45132743,31.74603175,69.84126984,76.19047619,70.49180328,1.838048104,0.869771131,84.17499154,72.93
AE3a44ae03d14347a28babb4ffff3763,93,audio/632.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,61.98336964,63.71681416,52.38095238,42.85714286,79.36507937,81.25,2.055039393,1.750360006,83.20998513,78.65
AE3a4c4376e5e3479ca00b60dfe24243,23,audio/633.mp3,stand_audio/依马呀吉松.mp3,stand_data/依马呀吉松.txt,b7470b58a76340dfa43aaa469dd60f7b,71.73223666,51.92307692,14.0625,14.0625,81.25,52,2.586741011,1.823113784,131.1523755,47.84
AE3a4e1f46acf5436cb117b393c53e7c,214,audio/634.mp3,stand_audio/踏雪寻梅.mp3,stand_data/踏雪寻梅.txt,e947fdd1bb644599959404fd6819f754,56.32348669,10.86956522,12.02531646,13.92405063,6.962025316,24.44444444,1.11522931,1.650918875,56.84003504,63.29
AE3a622ac4d98c46168efd356d5c332a,42,audio/635.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,65.03011125,55.75221239,25.3968254,25.3968254,71.42857143,73.7704918,2.174823926,1.268041993,75.99612667,70.78
AE3a6c1b324b6345d9a33d3a36c819ba,47,audio/636.mp3,stand_audio/留给我.mp3,stand_data/留给我.txt,f6ed2845749a408b8afd118481300352,62.96455459,66.95652174,28.30188679,27.04402516,35.8490566,60.91954023,2.046993466,2.221902899,85.43337941,69.96
AE3a73c2217bd14e799b2af12dd61835,32,audio/637.mp3,stand_audio/摇篮曲.mp3,stand_data/摇篮曲.txt,1bcacf86770a4bcaaf259677fbb3ea8b,62.08007804,69.28104575,33.15508021,31.55080214,56.14973262,66.26506024,1.949223657,1.814135118,61.45809548,61.57
AE3a8a6a6031ec4901b19588dd661194,43,audio/638.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,63.69683356,66.37168142,65.07936508,65.07936508,68.25396825,76.36363636,1.591197201,1.868063151,68.58664771,77.16
AE3a9be597c6fe4cb2b24b1ef8773762,32,audio/639.mp3,stand_audio/中华人民共和国国歌.mp3,stand_data/中华人民共和国国歌.txt,77d6e212cff9450ba6271f45875d2a8f,68.46278485,66.37168142,31.74603175,31.74603175,73.01587302,71.66666667,2.392572642,1.73639643,82.12940159,81.77
AE3add26c7559b4b42938313cd0f6a50,249,audio/640.mp3,stand_audio/蜗牛与黄鹂鸟.mp3,stand_data/蜗牛与黄鹂鸟.txt,ec290adc837d4c55ba8611c1d23a2c90,69.90860833,82.02247191,21.25,21.25,60,50.60240964,1.139829171,1.575017211,80.49900084,56.07
